index,timestamp,width,height,frame_id,filename,angle,torque,speed,lat,long,alt
2016-11-17 23:30:41.406238919,1479425441406238919,640,480,left_camera,left/1479425441406238919.jpg,-0.0164944662847,-0.243829101799,15.853600255,37.4687232971,-122.427238464,0.3120516713
2016-11-17 23:30:41.409814308,1479425441409814308,640,480,right_camera,right/1479425441409814308.jpg,-0.0168057682494,-0.266124474783,15.8506275839,37.4687232971,-122.427238464,0.316603353032
2016-11-17 23:30:41.432724303,1479425441432724303,640,480,center_camera,center/1479425441432724303.jpg,-0.0174532923847,-0.3125,15.8358576366,37.4687232971,-122.427238464,0.322018237854
2016-11-17 23:30:41.455420582,1479425441455420582,640,480,left_camera,left/1479425441455420582.jpg,-0.0174532923847,-0.368950200041,15.8232972903,37.4687271118,-122.427230835,0.341072472245
2016-11-17 23:30:41.459828367,1479425441459828367,640,480,right_camera,right/1479425441459828367.jpg,-0.0176681369504,-0.382693550244,15.8208541128,37.4687271118,-122.427230835,0.344834117113
2016-11-17 23:30:41.482746958,1479425441482746958,640,480,center_camera,center/1479425441482746958.jpg,-0.0191986225545,-0.4375,15.8081343005,37.4687271118,-122.427230835,0.36519105156
2016-11-17 23:30:41.505441660,1479425441505441660,640,480,left_camera,left/1479425441505441660.jpg,-0.0191986225545,-0.4375,15.7955521635,37.4687271118,-122.427223206,0.385215420297
2016-11-17 23:30:41.509844128,1479425441509844128,640,480,right_camera,right/1479425441509844128.jpg,-0.0191986225545,-0.4375,15.7931087889,37.4687271118,-122.427223206,0.389399914466
2016-11-17 23:30:41.532802506,1479425441532802506,640,480,center_camera,center/1479425441532802506.jpg,-0.0205366131543,-0.581239854804,15.7803709002,37.4687309265,-122.427223206,0.410387897483
2016-11-17 23:30:41.555386350,1479425441555386350,640,480,left_camera,left/1479425441555386350.jpg,-0.022504970167,-0.56910014319,15.7653559553,37.4687309265,-122.427215576,0.428989895136
2016-11-17 23:30:41.559850658,1479425441559850658,640,480,right_camera,right/1479425441559850658.jpg,-0.0226892810315,-0.569808772757,15.7619402249,37.4687309265,-122.427215576,0.433032908774
2016-11-17 23:30:41.582725165,1479425441582725165,640,480,center_camera,center/1479425441582725165.jpg,-0.0231369964613,-0.641032636524,15.7436592745,37.4687347412,-122.427215139,0.454884851087
2016-11-17 23:30:41.605507917,1479425441605507917,640,480,left_camera,left/1479425441605507917.jpg,-0.0258139543816,-0.712197078146,15.7278451806,37.4687347412,-122.427207947,0.476462989094
2016-11-17 23:30:41.609800283,1479425441609800283,640,480,right_camera,right/1479425441609800283.jpg,-0.0265620291111,-0.725591304737,15.7248685949,37.4687347412,-122.427207947,0.480569612472
2016-11-17 23:30:41.632720892,1479425441632720892,640,480,center_camera,center/1479425441632720892.jpg,-0.0292430744302,-0.797190448453,15.7089579086,37.4687347412,-122.427200317,0.503264578655
2016-11-17 23:30:41.655516098,1479425441655516098,640,480,left_camera,left/1479425441655516098.jpg,-0.0343461355518,-0.868310129008,15.6956339826,37.4687385559,-122.427200317,0.522426902097
2016-11-17 23:30:41.659815168,1479425441659815168,640,480,right_camera,right/1479425441659815168.jpg,-0.0354672289319,-0.881692195594,15.6926600981,37.4687385559,-122.427200317,0.526462144538
2016-11-17 23:30:41.682732948,1479425441682732948,640,480,center_camera,center/1479425441682732948.jpg,-0.0410089294776,-0.906475892033,15.6743310157,37.4687385559,-122.427192688,0.526352174701
2016-11-17 23:30:41.705412586,1479425441705412586,640,480,left_camera,left/1479425441705412586.jpg,-0.0456392565785,-0.884335522021,15.6596319546,37.4687385559,-122.427192688,0.546116567772
2016-11-17 23:30:41.709845555,1479425441709845555,640,480,right_camera,right/1479425441709845555.jpg,-0.0467997268188,-0.92589179434,15.6571693278,37.4687385559,-122.427192688,0.549841081107
2016-11-17 23:30:41.732800574,1479425441732800574,640,480,center_camera,center/1479425441732800574.jpg,-0.0514905581597,-0.812260487456,15.6444335821,37.4687423706,-122.427185059,0.57029284548
2016-11-17 23:30:41.755421016,1479425441755421016,640,480,left_camera,left/1479425441755421016.jpg,-0.0538965274932,-0.805027199969,15.6318836684,37.4687423706,-122.427185059,0.588714096997
2016-11-17 23:30:41.759851930,1479425441759851930,640,480,right_camera,right/1479425441759851930.jpg,-0.054105207324,-0.8125,15.6294258566,37.4687423706,-122.427185059,0.59265298782
2016-11-17 23:30:41.782737331,1479425441782737331,640,480,center_camera,center/1479425441782737331.jpg,-0.054105207324,-0.8125,15.6160667582,37.4687423706,-122.427177429,0.612519063457
2016-11-17 23:30:41.805491496,1479425441805491496,640,480,left_camera,left/1479425441805491496.jpg,-0.054105207324,-0.788868234812,15.6003038707,37.4687461853,-122.427177429,0.631834942526
2016-11-17 23:30:41.809900903,1479425441809900903,640,480,right_camera,right/1479425441809900903.jpg,-0.054105207324,-0.775091503603,15.5972422815,37.4687461853,-122.427177429,0.636230260735
2016-11-17 23:30:41.832816004,1479425441832816004,640,480,center_camera,center/1479425441832816004.jpg,-0.054105207324,-0.75,15.5813631842,37.4687461853,-122.4271698,0.657477435343
2016-11-17 23:30:41.855537738,1479425441855537738,640,480,left_camera,left/1479425441855537738.jpg,-0.054105207324,-0.75,15.5704763308,37.4687461853,-122.4271698,0.675323354939
2016-11-17 23:30:41.859903046,1479425441859903046,640,480,right_camera,right/1479425441859903046.jpg,-0.054105207324,-0.744116501258,15.5689216268,37.46875,-122.4271698,0.679088836179
2016-11-17 23:30:41.882830087,1479425441882830087,640,480,center_camera,center/1479425441882830087.jpg,-0.054105207324,-0.672592271465,15.561900883,37.46875,-122.42716217,0.700310983033
2016-11-17 23:30:41.905630425,1479425441905630425,640,480,left_camera,left/1479425441905630425.jpg,-0.054105207324,-0.577850681331,15.5524121037,37.46875,-122.42716217,0.719270709841
2016-11-17 23:30:41.909940967,1479425441909940967,640,480,right_camera,right/1479425441909940967.jpg,-0.054105207324,-0.550996159539,15.5506218295,37.46875,-122.427157435,0.722718839886
2016-11-17 23:30:41.932849879,1479425441932849879,640,480,center_camera,center/1479425441932849879.jpg,-0.054105207324,-0.5,15.5390636007,37.4687538147,-122.427154541,0.73591202343
2016-11-17 23:30:41.955520224,1479425441955520224,640,480,left_camera,left/1479425441955520224.jpg,-0.0525918596779,-0.4458072,15.5240684929,37.4687538147,-122.427154541,0.754069287042
2016-11-17 23:30:41.959848295,1479425441959848295,640,480,right_camera,right/1479425441959848295.jpg,-0.0523598790169,-0.4375,15.5217592792,37.4687538147,-122.427146912,0.757709786342
2016-11-17 23:30:41.982783223,1479425441982783223,640,480,center_camera,center/1479425441982783223.jpg,-0.0523598790169,-0.4375,15.5153970747,37.4687538147,-122.427146912,0.777148275557
2016-11-17 23:30:42.005554198,1479425442005554198,640,480,left_camera,left/1479425442005554198.jpg,-0.0523598790169,-0.460297311107,15.5100979451,37.4687576294,-122.427140915,0.794855606326
2016-11-17 23:30:42.009952159,1479425442009952159,640,480,right_camera,right/1479425442009952159.jpg,-0.0523598790169,-0.474013220924,15.5094882887,37.4687576294,-122.427139282,0.799547334993
2016-11-17 23:30:42.032874172,1479425442032874172,640,480,center_camera,center/1479425442032874172.jpg,-0.0523598790169,-0.454458931608,15.5022611564,37.4687576294,-122.427139282,0.819978832362
2016-11-17 23:30:42.055474270,1479425442055474270,640,480,left_camera,left/1479425442055474270.jpg,-0.0523598790169,-0.4375,15.4928562018,37.4687576294,-122.427131653,0.837748694817
2016-11-17 23:30:42.059948019,1479425442059948019,640,480,right_camera,right/1479425442059948019.jpg,-0.0523598790169,-0.432466148525,15.4907718749,37.4687576294,-122.427131653,0.841473110945
2016-11-17 23:30:42.082758552,1479425442082758552,640,480,center_camera,center/1479425442082758552.jpg,-0.0519790866065,-0.334091693953,15.4787374152,37.4687614441,-122.427131653,0.861092569867
2016-11-17 23:30:42.105547349,1479425442105547349,640,480,left_camera,left/1479425442105547349.jpg,-0.0499929854785,-0.165241956078,15.4692546343,37.4687614441,-122.427124023,0.878570536495
2016-11-17 23:30:42.109930323,1479425442109930323,640,480,right_camera,right/1479425442109930323.jpg,-0.049611451184,-0.151579258172,15.467432969,37.4687614441,-122.427124023,0.881621141481
2016-11-17 23:30:42.132852121,1479425442132852121,640,480,center_camera,center/1479425442132852121.jpg,-0.0476152155422,0.00971711131555,15.4579017862,37.4687617888,-122.427124023,0.898492365568
2016-11-17 23:30:42.155574367,1479425442155574367,640,480,left_camera,left/1479425442155574367.jpg,-0.0456338855515,0.115856896111,15.4508126102,37.4687652588,-122.427116394,0.914912528019
2016-11-17 23:30:42.159942517,1479425442159942517,640,480,right_camera,right/1479425442159942517.jpg,-0.0451280945356,0.120515398539,15.4494018715,37.4687652588,-122.427116394,0.918545191832
2016-11-17 23:30:42.182761838,1479425442182761838,640,480,center_camera,center/1479425442182761838.jpg,-0.0411586388579,0.0494425915731,15.4399256419,37.4687652588,-122.427116394,0.927402295435
2016-11-17 23:30:42.205684226,1479425442205684226,640,480,left_camera,left/1479425442205684226.jpg,-0.0371599181058,0.0,15.4303795429,37.4687652588,-122.427108765,0.945758513284
2016-11-17 23:30:42.209987199,1479425442209987199,640,480,right_camera,right/1479425442209987199.jpg,-0.0364105309527,0.0,15.4285905411,37.4687690735,-122.427108765,0.949465120468
2016-11-17 23:30:42.232828524,1479425442232828524,640,480,center_camera,center/1479425442232828524.jpg,-0.0336691472673,0.0,15.421060912,37.4687690735,-122.427108765,0.967995709295
2016-11-17 23:30:42.255510550,1479425442255510550,640,480,left_camera,left/1479425442255510550.jpg,-0.0302300651764,-0.0524827784156,15.4124464872,37.4687690735,-122.427101135,0.984726769513
2016-11-17 23:30:42.260047432,1479425442260047432,640,480,right_camera,right/1479425442260047432.jpg,-0.0296705979854,-0.0625,15.410927492,37.4687690735,-122.427101135,0.988172124778
2016-11-17 23:30:42.282862682,1479425442282862682,640,480,center_camera,center/1479425442282862682.jpg,-0.0296705979854,-0.075398028205,15.4083337784,37.4687728882,-122.427100309,1.00732556621
2016-11-17 23:30:42.305538040,1479425442305538040,640,480,left_camera,left/1479425442305538040.jpg,-0.0296705979854,-0.167186181232,15.406458651,37.4687728882,-122.427093506,1.02493276496
2016-11-17 23:30:42.310021480,1479425442310021480,640,480,right_camera,right/1479425442310021480.jpg,-0.0296705979854,-0.195180823039,15.4052143213,37.4687728882,-122.427093506,1.02883570025
2016-11-17 23:30:42.332893792,1479425442332893792,640,480,center_camera,center/1479425442332893792.jpg,-0.0296705979854,-0.25,15.3988688215,37.4687728882,-122.427085876,1.04736283539
2016-11-17 23:30:42.355528710,1479425442355528710,640,480,left_camera,left/1479425442355528710.jpg,-0.0296705979854,-0.197871782742,15.3949054795,37.4687767029,-122.427085876,1.06443812766
2016-11-17 23:30:42.359973762,1479425442359973762,640,480,right_camera,right/1479425442359973762.jpg,-0.0296705979854,-0.191000740864,15.3938221034,37.4687767029,-122.427085876,1.06794795518
2016-11-17 23:30:42.382858459,1479425442382858459,640,480,center_camera,center/1479425442382858459.jpg,-0.0296705979854,-0.25,15.3811323786,37.4687767029,-122.427078247,1.08759414237
2016-11-17 23:30:42.405533951,1479425442405533951,640,480,left_camera,left/1479425442405533951.jpg,-0.0296705979854,-0.270625941241,15.3685550638,37.4687767029,-122.427078247,1.10457450772
2016-11-17 23:30:42.410014091,1479425442410014091,640,480,right_camera,right/1479425442410014091.jpg,-0.0296705979854,-0.284585822038,15.366073274,37.4687767029,-122.427078247,1.10816432756
2016-11-17 23:30:42.432797491,1479425442432797491,640,480,center_camera,center/1479425442432797491.jpg,-0.0296705979854,-0.269337073982,15.3553557183,37.4687805176,-122.427070618,1.11584975871
2016-11-17 23:30:42.455495732,1479425442455495732,640,480,left_camera,left/1479425442455495732.jpg,-0.0296705979854,-0.25,15.3459018048,37.4687805176,-122.427070618,1.13346931711
2016-11-17 23:30:42.459892947,1479425442459892947,640,480,right_camera,right/1479425442459892947.jpg,-0.0296705979854,-0.252802869627,15.3439459803,37.4687805176,-122.427070618,1.13736616966
2016-11-17 23:30:42.482899263,1479425442482899263,640,480,center_camera,center/1479425442482899263.jpg,-0.0296705979854,-0.3125,15.3301170076,37.4687805176,-122.427062988,1.15724652285
2016-11-17 23:30:42.505452308,1479425442505452308,640,480,left_camera,left/1479425442505452308.jpg,-0.0296705979854,-0.332398458175,15.3122448922,37.4687843323,-122.427062988,1.17759767347
2016-11-17 23:30:42.509900790,1479425442509900790,640,480,right_camera,right/1479425442509900790.jpg,-0.0296705979854,-0.346283351871,15.3091594779,37.4687843323,-122.427062988,1.18213942368
2016-11-17 23:30:42.532771570,1479425442532771570,640,480,center_camera,center/1479425442532771570.jpg,-0.0296705979854,-0.332370578994,15.2951995791,37.4687843323,-122.427055359,1.20434191733
2016-11-17 23:30:42.555434504,1479425442555434504,640,480,left_camera,left/1479425442555434504.jpg,-0.0296705979854,-0.261791114709,15.284905903,37.4687843323,-122.427055359,1.22528923575
2016-11-17 23:30:42.559884534,1479425442559884534,640,480,right_camera,right/1479425442559884534.jpg,-0.0296705979854,-0.25,15.2829660056,37.4687843323,-122.427055359,1.22924621033
2016-11-17 23:30:42.582809345,1479425442582809345,640,480,center_camera,center/1479425442582809345.jpg,-0.0296705979854,-0.25,15.27072936,37.468788147,-122.427047729,1.25045775317
2016-11-17 23:30:42.605462265,1479425442605462265,640,480,left_camera,left/1479425442605462265.jpg,-0.0296705979854,-0.269425578542,15.2612989787,37.468788147,-122.427047729,1.26872463585
2016-11-17 23:30:42.609888058,1479425442609888058,640,480,right_camera,right/1479425442609888058.jpg,-0.0296705979854,-0.283232650114,15.2594578533,37.468788147,-122.427047729,1.27240584056
2016-11-17 23:30:42.632821093,1479425442632821093,640,480,center_camera,center/1479425442632821093.jpg,-0.0296705979854,-0.228001411077,15.2517999322,37.468788147,-122.4270401,1.29178725558
2016-11-17 23:30:42.655449038,1479425442655449038,640,480,left_camera,left/1479425442655449038.jpg,-0.0282646691766,-0.288192180849,15.2477621741,37.4687919617,-122.4270401,1.30659581759
2016-11-17 23:30:42.659881294,1479425442659881294,640,480,right_camera,right/1479425442659881294.jpg,-0.0279252678156,-0.310822083301,15.2471473908,37.4687919617,-122.4270401,1.30997755142
2016-11-17 23:30:42.682747552,1479425442682747552,640,480,center_camera,center/1479425442682747552.jpg,-0.0279252678156,-0.260532766479,15.2444448471,37.4687919617,-122.427032471,1.32942866608
2016-11-17 23:30:42.705483991,1479425442705483991,640,480,left_camera,left/1479425442705483991.jpg,-0.0279252678156,-0.35030242579,15.2452846959,37.4687919617,-122.427032471,1.34662626823
2016-11-17 23:30:42.709894164,1479425442709894164,640,480,right_camera,right/1479425442709894164.jpg,-0.0279252678156,-0.377795244175,15.2458954983,37.4687957764,-122.427032471,1.34951866694
2016-11-17 23:30:42.732806572,1479425442732806572,640,480,center_camera,center/1479425442732806572.jpg,-0.0290803139823,-0.561586066928,15.2472219467,37.4687957764,-122.427024841,1.3647660241
2016-11-17 23:30:42.755533386,1479425442755533386,640,480,left_camera,left/1479425442755533386.jpg,-0.0296705979854,-0.625,15.2472219467,37.4687957764,-122.427024841,1.37842608207
2016-11-17 23:30:42.759964294,1479425442759964294,640,480,right_camera,right/1479425442759964294.jpg,-0.0297019231057,-0.623878252348,15.2471721034,37.4687957764,-122.427019951,1.38153945953
2016-11-17 23:30:42.782862182,1479425442782862182,640,480,center_camera,center/1479425442782862182.jpg,-0.0314159281552,-0.542041876272,15.243990177,37.4687995911,-122.427017212,1.39819310413
2016-11-17 23:30:42.805529578,1479425442805529578,640,480,left_camera,left/1479425442805529578.jpg,-0.0314159281552,-0.418945000192,15.2416667938,37.4687995911,-122.427017212,1.41262215753
2016-11-17 23:30:42.809935030,1479425442809935030,640,480,right_camera,right/1479425442809935030.jpg,-0.0314159281552,-0.405186253566,15.2416667938,37.4687995911,-122.427009583,1.41546905789
2016-11-17 23:30:42.832833025,1479425442832833025,640,480,center_camera,center/1479425442832833025.jpg,-0.0314159281552,-0.333759127582,15.2416667938,37.4687995911,-122.427009583,1.43140694756
2016-11-17 23:30:42.855550352,1479425442855550352,640,480,left_camera,left/1479425442855550352.jpg,-0.0300320243232,-0.411614758913,15.2416667938,37.4688034058,-122.427003671,1.44496258707
2016-11-17 23:30:42.859932998,1479425442859932998,640,480,right_camera,right/1479425442859932998.jpg,-0.0296705979854,-0.4375,15.2416667938,37.4688034058,-122.427001953,1.44801675543
2016-11-17 23:30:42.882822631,1479425442882822631,640,480,center_camera,center/1479425442882822631.jpg,-0.0299389934237,-0.447111198607,15.2416667938,37.4688034058,-122.427001953,1.46394822714
2016-11-17 23:30:42.905709829,1479425442905709829,640,480,left_camera,left/1479425442905709829.jpg,-0.0314159281552,-0.51860903936,15.2408396434,37.4688034058,-122.426994324,1.47983031523
2016-11-17 23:30:42.910136839,1479425442910136839,640,480,right_camera,right/1479425442910136839.jpg,-0.0314159281552,-0.532412166994,15.2402261102,37.4688034058,-122.426994324,1.48426834807
2016-11-17 23:30:42.932809867,1479425442932809867,640,480,center_camera,center/1479425442932809867.jpg,-0.032550197575,-0.603118053604,15.2334730827,37.4688072205,-122.426994324,1.49758391845
2016-11-17 23:30:42.955506598,1479425442955506598,640,480,left_camera,left/1479425442955506598.jpg,-0.0331612564623,-0.576117733059,15.2283827737,37.4688072205,-122.426986694,1.51197509462
2016-11-17 23:30:42.959943966,1479425442959943966,640,480,right_camera,right/1479425442959943966.jpg,-0.0331612564623,-0.562069473253,15.2277774811,37.4688072205,-122.426986694,1.51529256348
2016-11-17 23:30:42.982805056,1479425442982805056,640,480,center_camera,center/1479425442982805056.jpg,-0.0331612564623,-0.455802414361,15.2273708601,37.4688072205,-122.426986694,1.53288716064
2016-11-17 23:30:43.005671744,1479425443005671744,640,480,left_camera,left/1479425443005671744.jpg,-0.0331612564623,-0.5625,15.2234063955,37.4688110352,-122.426979065,1.54724763633
2016-11-17 23:30:43.010026567,1479425443010026567,640,480,right_camera,right/1479425443010026567.jpg,-0.0331612564623,-0.5625,15.2221995549,37.4688110352,-122.426979065,1.55117932987
2016-11-17 23:30:43.032823520,1479425443032823520,640,480,center_camera,center/1479425443032823520.jpg,-0.0331612564623,-0.442246532301,15.2158814674,37.4688110352,-122.426979065,1.57058113341
2016-11-17 23:30:43.055588643,1479425443055588643,640,480,left_camera,left/1479425443055588643.jpg,-0.0331612564623,-0.423616437831,15.2095672323,37.4688110352,-122.426971436,1.58678397882
2016-11-17 23:30:43.059970790,1479425443059970790,640,480,right_camera,right/1479425443059970790.jpg,-0.0331612564623,-0.437293855948,15.2083513412,37.4688110352,-122.426971436,1.59038871935
2016-11-17 23:30:43.082812203,1479425443082812203,640,480,center_camera,center/1479425443082812203.jpg,-0.0349065847695,-0.428957145049,15.1981014695,37.4688148499,-122.426971436,1.61017388815
2016-11-17 23:30:43.105621643,1479425443105621643,640,480,left_camera,left/1479425443105621643.jpg,-0.0349065847695,-0.409460856909,15.183048222,37.4688148499,-122.426963806,1.62637401609
2016-11-17 23:30:43.110007622,1479425443110007622,640,480,right_camera,right/1479425443110007622.jpg,-0.0349065847695,-0.436801016239,15.1806179532,37.4688148499,-122.426963806,1.63068324503
2016-11-17 23:30:43.132827444,1479425443132827444,640,480,center_camera,center/1479425443132827444.jpg,-0.0349065847695,-0.618733142441,15.1697232427,37.4688148499,-122.426963806,1.65087758236
2016-11-17 23:30:43.155534475,1479425443155534475,640,480,left_camera,left/1479425443155534475.jpg,-0.0389266262575,-0.6875,15.1581360791,37.4688186646,-122.426956177,1.66810217696
2016-11-17 23:30:43.160060287,1479425443160060287,640,480,right_camera,right/1479425443160060287.jpg,-0.0401108868422,-0.6875,15.155622967,37.4688186646,-122.426956177,1.67190941575
2016-11-17 23:30:43.182854411,1479425443182854411,640,480,center_camera,center/1479425443182854411.jpg,-0.0458284500335,-0.60888956505,15.143370453,37.4688186646,-122.426956177,1.66659896944
2016-11-17 23:30:43.205550339,1479425443205550339,640,480,left_camera,left/1479425443205550339.jpg,-0.0497903100485,-0.516492068864,15.1346451524,37.4688186646,-122.426948547,1.68359361752
2016-11-17 23:30:43.210069456,1479425443210069456,640,480,right_camera,right/1479425443210069456.jpg,-0.0505773012869,-0.530583085352,15.1333924934,37.4688186646,-122.426948547,1.68680554591
2016-11-17 23:30:43.232861030,1479425443232861030,640,480,center_camera,center/1479425443232861030.jpg,-0.0523598790169,-0.44505897115,15.1305551529,37.4688224792,-122.426948547,1.70475021744
2016-11-17 23:30:43.255568644,1479425443255568644,640,480,left_camera,left/1479425443255568644.jpg,-0.0510348309624,-0.185201149425,15.1305551529,37.4688224792,-122.426940918,1.71973217361
2016-11-17 23:30:43.260003995,1479425443260003995,640,480,right_camera,right/1479425443260003995.jpg,-0.0506486288833,-0.129881864623,15.1305551529,37.4688224792,-122.426940918,1.72278719341
2016-11-17 23:30:43.282879357,1479425443282879357,640,480,center_camera,center/1479425443282879357.jpg,-0.046907210769,-0.0392221874241,15.1305551529,37.4688224792,-122.426940202,1.73907085418
2016-11-17 23:30:43.305592976,1479425443305592976,640,480,left_camera,left/1479425443305592976.jpg,-0.0444789426735,0.0927847705767,15.1305551529,37.4688262939,-122.426933289,1.75226031072
2016-11-17 23:30:43.310005073,1479425443310005073,640,480,right_camera,right/1479425443310005073.jpg,-0.0437117577284,0.0653119978575,15.1305551529,37.4688262939,-122.426933289,1.75536901036
2016-11-17 23:30:43.332896491,1479425443332896491,640,480,center_camera,center/1479425443332896491.jpg,-0.0408051947944,0.0,15.1322785063,37.4688262939,-122.426925659,1.76552040024
2016-11-17 23:30:43.355578394,1479425443355578394,640,480,left_camera,left/1479425443355578394.jpg,-0.0401425734162,0.0,15.1354199852,37.4688262939,-122.426925659,1.77432070627
2016-11-17 23:30:43.360010258,1479425443360010258,640,480,right_camera,right/1479425443360010258.jpg,-0.0401425734162,0.0,15.136032815,37.4688262939,-122.426925659,1.77623685459
2016-11-17 23:30:43.382879593,1479425443382879593,640,480,center_camera,center/1479425443382879593.jpg,-0.0399417449655,0.0553083569622,15.1388893127,37.4688301086,-122.42691803,1.78650416492
2016-11-17 23:30:43.405593648,1479425443405593648,640,480,left_camera,left/1479425443405593648.jpg,-0.0383972451091,-0.0465725729179,15.1388893127,37.4688301086,-122.42691803,1.79481445042
2016-11-17 23:30:43.412909940,1479425443412909940,640,480,right_camera,right/1479425443412909940.jpg,-0.0383972451091,-0.115032482465,15.1388893127,37.4688301086,-122.42691803,1.79804424879
2016-11-17 23:30:43.432903742,1479425443432903742,640,480,center_camera,center/1479425443432903742.jpg,-0.0383972451091,-0.1875,15.1388893127,37.4688301086,-122.4269104,1.8326708033
2016-11-17 23:30:43.455924388,1479425443455924388,640,480,left_camera,left/1479425443455924388.jpg,-0.0383972451091,-0.0922752916672,15.1410049007,37.4688339233,-122.4269104,1.84412330888
2016-11-17 23:30:43.460127491,1479425443460127491,640,480,right_camera,right/1479425443460127491.jpg,-0.0383972451091,-0.0660508005674,15.1415875249,37.4688339233,-122.4269104,1.84659929788
2016-11-17 23:30:43.483016593,1479425443483016593,640,480,center_camera,center/1479425443483016593.jpg,-0.0381990092053,0.0,15.1357957264,37.4688339233,-122.426902771,1.86180865482
2016-11-17 23:30:43.505664953,1479425443505664953,640,480,left_camera,left/1479425443505664953.jpg,-0.0362261012793,0.01524827004,15.1333332062,37.4688339233,-122.426902771,1.87355932408
2016-11-17 23:30:43.510165470,1479425443510165470,640,480,right_camera,right/1479425443510165470.jpg,-0.0358336418372,0.0293021961858,15.1333332062,37.4688339233,-122.426902771,1.87632395125
2016-11-17 23:30:43.533017775,1479425443533017775,640,480,center_camera,center/1479425443533017775.jpg,-0.0327786357097,0.0243991980795,15.1384132356,37.468837738,-122.426895142,1.88834287498
2016-11-17 23:30:43.555760078,1479425443555760078,640,480,left_camera,left/1479425443555760078.jpg,-0.0301193037055,-0.139295755342,15.1478572403,37.468837738,-122.426895142,1.89816239469
2016-11-17 23:30:43.560133219,1479425443560133219,640,480,right_camera,right/1479425443560133219.jpg,-0.0297391623024,-0.180134167644,15.1496722532,37.468837738,-122.426895142,1.89972797456
2016-11-17 23:30:43.582977575,1479425443582977575,640,480,center_camera,center/1479425443582977575.jpg,-0.0277464048529,-0.0128101230282,15.153631667,37.468837738,-122.426887512,1.90701434723
2016-11-17 23:30:43.605723878,1479425443605723878,640,480,left_camera,left/1479425443605723878.jpg,-0.0257667402795,-0.125,15.1643991116,37.4688415527,-122.426887512,1.91380615615
2016-11-17 23:30:43.610133344,1479425443610133344,640,480,right_camera,right/1479425443610133344.jpg,-0.0253826012652,-0.125,15.1674560844,37.4688415527,-122.426887512,1.91581394692
2016-11-17 23:30:43.632945821,1479425443632945821,640,480,center_camera,center/1479425443632945821.jpg,-0.0244346093386,-0.0877123363074,15.1832860221,37.4688415527,-122.426879883,1.92483981594
2016-11-17 23:30:43.655681296,1479425443655681296,640,480,left_camera,left/1479425443655681296.jpg,-0.0231576719326,-0.0625,15.1970178988,37.4688415527,-122.426879883,1.93332412937
2016-11-17 23:30:43.660138940,1479425443660138940,640,480,right_camera,right/1479425443660138940.jpg,-0.0227696008111,-0.0625,15.1994884706,37.4688415527,-122.426879883,1.93487031148
2016-11-17 23:30:43.682982187,1479425443682982187,640,480,center_camera,center/1479425443682982187.jpg,-0.0226892810315,-0.0119931203492,15.2091325446,37.4688453674,-122.426872253,1.9695158052
